created_at,id,lang,text,user,source,hashtags,url
Wed Feb 21 17:44:26 +0000 2018,966368027125141513,en,"RT @EJTonk: Been writing for the @Team30fifteenUK blog lately .... https://t.co/to58NijEY9 Check it out! 
#30fifteen #tennis #health #Lifes…",AdamPerryNohrt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='30fifteen'), Hashtag(Text='tennis'), Hashtag(Text='health')]","[URL(URL=https://t.co/to58NijEY9, ExpandedURL=https://buff.ly/2FdEW3g)]"
Wed Feb 21 17:44:23 +0000 2018,966368013351047169,en,"RT @labdisability: Now in #Seanad, @geraldnash speaking on #Versatis issue and how peoples quality of life is being denied to them. #health",sineadrynn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='Seanad'), Hashtag(Text='Versatis'), Hashtag(Text='health')]",[]
Wed Feb 21 17:44:20 +0000 2018,966368001858654213,en,RT @StayYoungMedia: Our brains works best when you are eating right! https://t.co/i6Z6WAGeWq #health #diet #podcast,PrincessRsnunSg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='health'), Hashtag(Text='diet'), Hashtag(Text='podcast')]","[URL(URL=https://t.co/i6Z6WAGeWq, ExpandedURL=http://traffic.libsyn.com/stayingyoung2/277-updated.mp3)]"
Wed Feb 21 17:44:19 +0000 2018,966367995466526720,en,#health #beauty Buy Now: $44 Moen Bathtub Grip Bathroom Safety Home Care Tub Grab Bar Shower Rail Safe White… https://t.co/TZtyIpNqwg,health_anbeauty,"<a href=""https://www.postpilot.net/twitterapps/autotweetpal/"" rel=""nofollow"">AutoTweetPal</a>","[Hashtag(Text='health'), Hashtag(Text='beauty')]","[URL(URL=https://t.co/TZtyIpNqwg, ExpandedURL=https://twitter.com/i/web/status/966367995466526720)]"
Wed Feb 21 17:44:16 +0000 2018,966367983277887496,en,Provide #dietary products for #pregnancy? Get your site reviewed @ https://t.co/hN6iGWJW35 #health #SEO #business #BRAQ,healthyvoices2,"<a href=""https://www.healthyvoices.net/"" rel=""nofollow"">MyHealthyVoicesnewApp</a>","[Hashtag(Text='dietary'), Hashtag(Text='pregnancy'), Hashtag(Text='health'), Hashtag(Text='SEO'), Hashtag(Text='business'), Hashtag(Text='BRAQ')]","[URL(URL=https://t.co/hN6iGWJW35, ExpandedURL=http://bit.ly/1svINkC)]"
Wed Feb 21 17:44:12 +0000 2018,966367966899068928,en,"#WightLossGoals #Health 
I made the switch from burritos to tacos and lost 20lb in one month!

Look out for my new… https://t.co/PEBW6qn9X5",EsotericAbsurd,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='WightLossGoals'), Hashtag(Text='Health')]","[URL(URL=https://t.co/PEBW6qn9X5, ExpandedURL=https://twitter.com/i/web/status/966367966899068928)]"
Wed Feb 21 17:44:12 +0000 2018,966367966773284864,en,New story on @NPR: Did An IV Cocktail Of Vitamins And Drugs Save This Lumberjack From Sepsis?… https://t.co/L8tC24kkDH,JoseTijam,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",[],"[URL(URL=https://t.co/L8tC24kkDH, ExpandedURL=https://twitter.com/i/web/status/966367966773284864)]"
Wed Feb 21 17:44:11 +0000 2018,966367962004271104,en,Could Hackers Target Heart Devices? https://t.co/DbeUiomnNg #health #storystream https://t.co/pJurOoo2yD,HealthPRNews,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","[Hashtag(Text='health'), Hashtag(Text='storystream')]","[URL(URL=https://t.co/DbeUiomnNg, ExpandedURL=http://dlvr.it/QHGdq4)]"
Wed Feb 21 17:44:10 +0000 2018,966367959340875776,en,"🔸 https://t.co/R0qUF7WpFr Gina Rodriguez Explains How Hashimoto's Disease Has Become ""the Curse of a Lifetime""… https://t.co/iWnw3r319W",FeelHealthy2Day,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",[],"[URL(URL=https://t.co/R0qUF7WpFr, ExpandedURL=http://dld.bz/HEvH), URL(URL=https://t.co/iWnw3r319W, ExpandedURL=https://twitter.com/i/web/status/966367959340875776)]"
Wed Feb 21 17:44:09 +0000 2018,966367957550075904,en,Ninety-eight percent of the participants in one study had a bowel movement frequency ranging from three times weekl… https://t.co/xSaXjAZixv,hivthrive,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",[],"[URL(URL=https://t.co/xSaXjAZixv, ExpandedURL=https://twitter.com/i/web/status/966367957550075904)]"
Wed Feb 21 17:44:08 +0000 2018,966367950247575552,en,🔸 https://t.co/R0qUF7WpFr Doing Paleo? Get the Skinny on What You Can and Can't Eat https://t.co/iWcHabyhjw 🚴 #Health News💨,FeelHealthy2Day,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",[Hashtag(Text='Health')],"[URL(URL=https://t.co/R0qUF7WpFr, ExpandedURL=http://dld.bz/HEvH), URL(URL=https://t.co/iWcHabyhjw, ExpandedURL=http://dlvr.it/QHGdlr)]"
Wed Feb 21 17:44:05 +0000 2018,966367939443220481,en,Fatal Opioid ODs Drop for People Treated In Jail https://t.co/DwSmslATyQ #health,relinkOrg,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/DwSmslATyQ, ExpandedURL=https://www.webmd.com/mental-health/addiction/news/20180220/fatal-opioid-ods-drop-for-people-treated-in-jail)]"
Wed Feb 21 17:44:04 +0000 2018,966367934271631360,en,Need to lower your BMI? Take these 9 steps from @EverydayHealth - https://t.co/6CUbCLW7wt #health #weightloss #diet,ojaihospital,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","[Hashtag(Text='health'), Hashtag(Text='weightloss'), Hashtag(Text='diet')]","[URL(URL=https://t.co/6CUbCLW7wt, ExpandedURL=http://bit.ly/2sKxSbX)]"
Wed Feb 21 17:44:01 +0000 2018,966367923102040064,en,RT @HealthRanger: Pineapple juice is five times more effective than cough syrup. #pineapplejuice #health #cough https://t.co/ylzpqZlZeC,PakamamaniRenew,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='pineapplejuice'), Hashtag(Text='health'), Hashtag(Text='cough')]",[]
Wed Feb 21 17:44:01 +0000 2018,966367923102040064,en,RT @HealthRanger: Pineapple juice is five times more effective than cough syrup. #pineapplejuice #health #cough https://t.co/ylzpqZlZeC,PakamamaniRenew,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='pineapplejuice'), Hashtag(Text='health'), Hashtag(Text='cough')]",[]
Wed Feb 21 17:44:00 +0000 2018,966367917653688321,en,The #Trump administration is proposing to expand the availability of short-term #health insurance plans by giving c… https://t.co/NxZMkEz3BU,StateScape,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[Hashtag(Text='Trump'), Hashtag(Text='health')]","[URL(URL=https://t.co/NxZMkEz3BU, ExpandedURL=https://twitter.com/i/web/status/966367917653688321)]"
Wed Feb 21 17:43:53 +0000 2018,966367888029384704,en,#health This New Cannabis Patch Can Effectively Treat Fibromyalgia and Diabetic Nerve Pain – Natural Healing https://t.co/nTvJmxu779,defendressofsan,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/nTvJmxu779, ExpandedURL=https://defendressofsanity81.wordpress.com/2018/02/21/health-this-new-cannabis-patch-can-effectively-treat-fibromyalgia-and-diabetic-nerve-pain-natural-healing/)]"
Wed Feb 21 17:43:45 +0000 2018,966367854437257219,en,When Life Gives You Lemons: 5 Ways to Take Care of You #MindBodySpirit #Health #Wellness https://t.co/si7lazUwF5 https://t.co/OSyl92He4w,KristinMarieCA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='MindBodySpirit'), Hashtag(Text='Health'), Hashtag(Text='Wellness')]","[URL(URL=https://t.co/si7lazUwF5, ExpandedURL=http://www.kristinmarie.ca/2018/02/when-life-gives-you-lemons-5-ways-to.html?m=1)]"
Wed Feb 21 17:43:45 +0000 2018,966367853917163525,en,Good news in the clinic today! #haemoglobin level up and they are now reducing steroids. So looks like after 8 week… https://t.co/fJ6kzEq406,Verde1957,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[Hashtag(Text='haemoglobin')],"[URL(URL=https://t.co/fJ6kzEq406, ExpandedURL=https://twitter.com/i/web/status/966367853917163525)]"
Wed Feb 21 17:43:43 +0000 2018,966367845935472641,en,RT @Barococo_DD: Chemicals in red wine are good for your teeth https://t.co/Er1TKDwoJf #wine #Health #healthy @LoriMoreno @winewankers @Ada…,TheWiningHour,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='wine'), Hashtag(Text='Health'), Hashtag(Text='healthy')]","[URL(URL=https://t.co/Er1TKDwoJf, ExpandedURL=https://goo.gl/nbBpb1)]"
Wed Feb 21 17:43:41 +0000 2018,966367839106953216,en,"To update you guys on my recent purchase, I love the @fitbit Ionic. It's awesome as a watch, a health/fitness track… https://t.co/ckyf0DaGpT",jesse_caraballo,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/ckyf0DaGpT, ExpandedURL=https://twitter.com/i/web/status/966367839106953216)]"
Wed Feb 21 17:43:40 +0000 2018,966367834631692288,en,"RT @PaulaMaier3: Doesn't this look refreshing!
Choose this over soda for better #health.

#cleaneating https://t.co/ygJDxg8G15",tishablogs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='health'), Hashtag(Text='cleaneating')]",[]
Wed Feb 21 17:43:36 +0000 2018,966367815082143745,en,"RT @lace_usa: All Natural Aromatherapy! 
Shop Now - https://t.co/Z9ph8YwQwD 
#LACE #myLACE #body #massage #shower #organic #vegan #health #…",Lawlor224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='LACE'), Hashtag(Text='myLACE'), Hashtag(Text='body'), Hashtag(Text='massage'), Hashtag(Text='shower'), Hashtag(Text='organic'), Hashtag(Text='vegan'), Hashtag(Text='health')]","[URL(URL=https://t.co/Z9ph8YwQwD, ExpandedURL=http://ow.ly/mtqc30ix6gm)]"
Wed Feb 21 17:43:30 +0000 2018,966367792797835266,en,#MarchOnTheMove #ActivityBundle just got even better! An improved offer from @fit4lesslincoln a new additional offe… https://t.co/5PTF0mjroB,onemecharity,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='MarchOnTheMove'), Hashtag(Text='ActivityBundle')]","[URL(URL=https://t.co/5PTF0mjroB, ExpandedURL=https://twitter.com/i/web/status/966367792797835266)]"
Wed Feb 21 17:43:20 +0000 2018,966367750775033873,en,"Chronic drinking strongly linked to development of dementia, study finds https://t.co/GBBfatqRDo | #canada… https://t.co/dDbczzLTHg",danidmedia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[Hashtag(Text='canada')],"[URL(URL=https://t.co/GBBfatqRDo, ExpandedURL=http://goo.gl/55xrYT), URL(URL=https://t.co/dDbczzLTHg, ExpandedURL=https://twitter.com/i/web/status/966367750775033873)]"
Wed Feb 21 17:43:18 +0000 2018,966367743170654209,ja,もちろん、青汁は、メーカーによって中身はちがいます。https://t.co/0oeG4upknG　#aojiru #青汁　#kenkou　#Health,minatosikikuwao,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","[Hashtag(Text='aojiru'), Hashtag(Text='青汁'), Hashtag(Text='kenkou'), Hashtag(Text='Health')]","[URL(URL=https://t.co/0oeG4upknG, ExpandedURL=http://bit.ly/Pc6LgQ)]"
Wed Feb 21 17:43:14 +0000 2018,966367724128620547,en,Protected #methods pertaining to #greater #health and fitness. bodybuilder bane https://t.co/apgGKIZnOT,yqoxunega,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","[Hashtag(Text='methods'), Hashtag(Text='greater'), Hashtag(Text='health')]","[URL(URL=https://t.co/apgGKIZnOT, ExpandedURL=http://favstoreplus.com/bodybuilder-bane.html)]"
Wed Feb 21 17:43:11 +0000 2018,966367712208408586,en,Consider applying... this is a great place to work and an exciting opportunity to build something new and innovativ… https://t.co/1Hzmh7ty20,JWassermanPhD,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/1Hzmh7ty20, ExpandedURL=https://twitter.com/i/web/status/966367712208408586)]"
Wed Feb 21 17:43:08 +0000 2018,966367698635640832,en,"How can I lose weight quickly?
       https://t.co/6JPOyQmrmu   
 #mincir #Regime #diet #weightloss #gym #nutrition… https://t.co/xc3oHLkusJ",healthfitness_p,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","[Hashtag(Text='mincir'), Hashtag(Text='Regime'), Hashtag(Text='diet'), Hashtag(Text='weightloss'), Hashtag(Text='gym'), Hashtag(Text='nutrition')]","[URL(URL=https://t.co/6JPOyQmrmu, ExpandedURL=https://weightloss-dietsystem.blogspot.com/), URL(URL=https://t.co/xc3oHLkusJ, ExpandedURL=https://twitter.com/i/web/status/966367698635640832)]"
Wed Feb 21 17:43:07 +0000 2018,966367694974017536,en,#Wellness is a long-term #strategy. The #focus should be on helping those with chronic disease reclaim their… https://t.co/dENkY95WSh,TomBrewJr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Wellness'), Hashtag(Text='strategy'), Hashtag(Text='focus')]","[URL(URL=https://t.co/dENkY95WSh, ExpandedURL=https://twitter.com/i/web/status/966367694974017536)]"
Wed Feb 21 17:43:05 +0000 2018,966367688917487616,en,"Films that #Educate for online, corporate or broadcast.  It’s #showreelshareday #WednesdayWisdom #film #charity… https://t.co/5eD8qoIAmz",RedGoatFilms,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Educate'), Hashtag(Text='showreelshareday'), Hashtag(Text='WednesdayWisdom'), Hashtag(Text='film'), Hashtag(Text='charity')]","[URL(URL=https://t.co/5eD8qoIAmz, ExpandedURL=https://twitter.com/i/web/status/966367688917487616)]"
Wed Feb 21 17:43:01 +0000 2018,966367671490105345,en,10 Anti Aging Benefits of Water https://t.co/23kZ2uJiV9 #water #Health #Antiaging #beauty #skincare https://t.co/LzEPgwACNx,jennyblake,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='water'), Hashtag(Text='Health'), Hashtag(Text='Antiaging'), Hashtag(Text='beauty'), Hashtag(Text='skincare')]","[URL(URL=https://t.co/23kZ2uJiV9, ExpandedURL=http://bit.ly/2FkYhjh)]"
Wed Feb 21 17:42:59 +0000 2018,966367660794568704,en,RT @UnciaKate: The Tulsi Foundation @TulsiF: Broadening the Definition of One Health #onehealth #health #wildmed #Fieldwork #conservation h…,JonathanSellman,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","[Hashtag(Text='onehealth'), Hashtag(Text='health'), Hashtag(Text='wildmed'), Hashtag(Text='Fieldwork'), Hashtag(Text='conservation')]",[]
Wed Feb 21 17:42:42 +0000 2018,966367588681994241,en,"RT @aging_freedom: 3 Reasons You Should Prioritize 'Work-Out' Time. 
Your #Health Is Your True Wealth. Don't neglect it! via @Entrepreneur…",PeiferRealty,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[Hashtag(Text='Health')],[]
Wed Feb 21 17:42:24 +0000 2018,966367514497310724,en,When Should You Go to the ER? And When Should You Break Out the Old First Aid Kit? https://t.co/NDhIzgexPX #health #injury #emergency,MissVannette,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='health'), Hashtag(Text='injury'), Hashtag(Text='emergency')]","[URL(URL=https://t.co/NDhIzgexPX, ExpandedURL=http://www.health.com/health/gallery/0,,20479354,00.html)]"
Wed Feb 21 17:42:21 +0000 2018,966367500484169730,en,"Incorporate Circuit Training into your workout!To get your free Franchise Toolkit, visit our website at:… https://t.co/hUxGdssj2w",Blitz45Fitness,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[],"[URL(URL=https://t.co/hUxGdssj2w, ExpandedURL=https://twitter.com/i/web/status/966367500484169730)]"
Wed Feb 21 17:42:16 +0000 2018,966367483316850689,en,"""Did An IV Cocktail Of Vitamins And Drugs Save This Lumberjack From Sepsis?"" https://t.co/kQOkIQTkZi @NPR #health #science",jweaving,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[Hashtag(Text='health'), Hashtag(Text='science')]","[URL(URL=https://t.co/kQOkIQTkZi, ExpandedURL=http://ift.tt/2onRQDK)]"
Wed Feb 21 17:42:15 +0000 2018,966367478740865024,en,"There is alot more strength in the hand.
#music #fitness #exercise #nutrition #longevity #drums #aging #running… https://t.co/OrCOo9TIp5",gnudarwin,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='music'), Hashtag(Text='fitness'), Hashtag(Text='exercise'), Hashtag(Text='nutrition'), Hashtag(Text='longevity'), Hashtag(Text='drums'), Hashtag(Text='aging'), Hashtag(Text='running')]","[URL(URL=https://t.co/OrCOo9TIp5, ExpandedURL=https://twitter.com/i/web/status/966367478740865024)]"
Wed Feb 21 17:42:13 +0000 2018,966367468217339904,en,"spurious: apparently but not actually valid
So much for value-free reporting.
https://t.co/c2QFXwDM6J
#thimerosal
#health",JilaineTarisa,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='thimerosal'), Hashtag(Text='health')]","[URL(URL=https://t.co/c2QFXwDM6J, ExpandedURL=https://www.theguardian.com/us-news/2018/feb/21/trump-vaccination-safety-commission-robert-kennedy-autism)]"
Wed Feb 21 17:42:12 +0000 2018,966367465918758912,en,RT @HealthRanger: Pineapple juice is five times more effective than cough syrup. #pineapplejuice #health #cough https://t.co/ylzpqZlZeC,Darknessdecend0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='pineapplejuice'), Hashtag(Text='health'), Hashtag(Text='cough')]",[]
Wed Feb 21 17:42:10 +0000 2018,966367456867569664,und,#TuSiPuedes #YoVoyATi  #LoveYourSelf #NeverIsToLateTostart #HealtyLifeStyle #YouCanDoIt #Nutrition #Health #Healty… https://t.co/WfvTX16vWO,MotiByCoralys3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='TuSiPuedes'), Hashtag(Text='YoVoyATi'), Hashtag(Text='LoveYourSelf'), Hashtag(Text='NeverIsToLateTostart'), Hashtag(Text='HealtyLifeStyle'), Hashtag(Text='YouCanDoIt'), Hashtag(Text='Nutrition'), Hashtag(Text='Health'), Hashtag(Text='Healty')]","[URL(URL=https://t.co/WfvTX16vWO, ExpandedURL=https://twitter.com/i/web/status/966367456867569664)]"
Wed Feb 21 17:42:06 +0000 2018,966367441289924608,en,"I believe I can fly 💪🏽😁🙈
.
#fitfam #health #fitness #fit #tagsforlikes #tflers #fitnessmodel… https://t.co/juMz5KmhSI",sami_deluxe,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","[Hashtag(Text='fitfam'), Hashtag(Text='health'), Hashtag(Text='fitness'), Hashtag(Text='fit'), Hashtag(Text='tagsforlikes'), Hashtag(Text='tflers'), Hashtag(Text='fitnessmodel')]","[URL(URL=https://t.co/juMz5KmhSI, ExpandedURL=https://www.instagram.com/p/Bfd64qmHljM/)]"
Wed Feb 21 17:42:04 +0000 2018,966367433152966657,en,Tristan's First Optometrist Appointment https://t.co/bPIQoQ7k3s #books #familylife #health #homeschool,CCastleView,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","[Hashtag(Text='books'), Hashtag(Text='familylife'), Hashtag(Text='health'), Hashtag(Text='homeschool')]","[URL(URL=https://t.co/bPIQoQ7k3s, ExpandedURL=https://is.gd/Ea3hNq)]"
Wed Feb 21 17:42:01 +0000 2018,966367417172680704,en,Does mutational analysis influence the management of differentiated thyroid cancers? - https://t.co/fpm7a9wHva #health #medical,mdhealthtimes,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='health'), Hashtag(Text='medical')]","[URL(URL=https://t.co/fpm7a9wHva, ExpandedURL=https://buff.ly/2F0IeH8)]"
Wed Feb 21 17:41:58 +0000 2018,966367406477271045,en,"I Am On Medicare, Can I Still Use My HSA?
https://t.co/VMB4rckmH6
#LivelyHSA #HSA #healthcare #health #insurance… https://t.co/63GWNqTXgO",Livelyhsa,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='LivelyHSA'), Hashtag(Text='HSA'), Hashtag(Text='healthcare'), Hashtag(Text='health'), Hashtag(Text='insurance')]","[URL(URL=https://t.co/VMB4rckmH6, ExpandedURL=https://buff.ly/2FkGEzR), URL(URL=https://t.co/63GWNqTXgO, ExpandedURL=https://twitter.com/i/web/status/966367406477271045)]"
Wed Feb 21 17:41:56 +0000 2018,966367397765636096,en,"Feel like snacking?🥗🍍🍦

Here's some ideas that are as healthy as they are delicious! Read below!⤵️… https://t.co/Ksm1yhaQAW",DeaconHoover,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/Ksm1yhaQAW, ExpandedURL=https://twitter.com/i/web/status/966367397765636096)]"
Wed Feb 21 17:41:56 +0000 2018,966367395718860800,en,A medication error has occurred in your organization and you know to give the patient &amp;/or the patient's family sup… https://t.co/RHNCpXKZ8t,APMS_PSO,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/RHNCpXKZ8t, ExpandedURL=https://twitter.com/i/web/status/966367395718860800)]"
Wed Feb 21 17:41:55 +0000 2018,966367393164513280,en,"WED FEBRUARY 21, 2018 - CROSSFIT  https://t.co/0qmkXAmDrl  #CFComposure #CrossFit #crossfitjournal #gym #fitness… https://t.co/RyWZD5tsCR",CFComposure,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","[Hashtag(Text='CFComposure'), Hashtag(Text='CrossFit'), Hashtag(Text='crossfitjournal'), Hashtag(Text='gym'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/0qmkXAmDrl, ExpandedURL=https://www.crossfit-composure.com/wod/crossfit/02212018), URL(URL=https://t.co/RyWZD5tsCR, ExpandedURL=https://twitter.com/i/web/status/966367393164513280)]"
Wed Feb 21 17:41:47 +0000 2018,966367359798738944,en,"I press my finger and thumb together. Increased respiration is triggered immediately.
#music #fitness #exercise… https://t.co/ki7foOChRr",gnudarwin,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='music'), Hashtag(Text='fitness'), Hashtag(Text='exercise')]","[URL(URL=https://t.co/ki7foOChRr, ExpandedURL=https://twitter.com/i/web/status/966367359798738944)]"
Wed Feb 21 17:41:45 +0000 2018,966367352332963840,en,[VIDEO] Vaping vs Smoking vs Topicals vs Edibles || https://t.co/BB9MC8do0G || EZRA HELPS LIVE EVERY TUESDAY @ 11AM… https://t.co/Tx8pvgRagh,ezrahelps,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>",[],"[URL(URL=https://t.co/BB9MC8do0G, ExpandedURL=http://ed.gr/nk03), URL(URL=https://t.co/Tx8pvgRagh, ExpandedURL=https://twitter.com/i/web/status/966367352332963840)]"
Wed Feb 21 17:41:38 +0000 2018,966367322809290759,en,RT @Barococo_DD: Chemicals in red wine are good for your teeth https://t.co/Er1TKDwoJf #wine #Health #healthy @LoriMoreno @winewankers @Ada…,Fiery01Red,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='wine'), Hashtag(Text='Health'), Hashtag(Text='healthy')]","[URL(URL=https://t.co/Er1TKDwoJf, ExpandedURL=https://goo.gl/nbBpb1)]"
Wed Feb 21 17:41:37 +0000 2018,966367317335658505,en,"Getting Kids to Care For Their Teeth
https://t.co/mZ79NOw8vO  #teeth #health #smile #dentist https://t.co/m5MBL1rLHU",Edinb_Dentist,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[Hashtag(Text='teeth'), Hashtag(Text='health'), Hashtag(Text='smile'), Hashtag(Text='dentist')]","[URL(URL=https://t.co/mZ79NOw8vO, ExpandedURL=http://ow.ly/X65m30ixhdV)]"
Wed Feb 21 17:41:32 +0000 2018,966367298855555072,en,"For more #HEALTH &amp; #FITNESS Information and #Motivation, visit #PersonalFitness3 on #YOUTUBE &amp; SUBSCRIBE https://t.co/u8zqeEqxnN",personalfitnes3,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","[Hashtag(Text='HEALTH'), Hashtag(Text='FITNESS'), Hashtag(Text='Motivation'), Hashtag(Text='PersonalFitness3'), Hashtag(Text='YOUTUBE')]",[]
Wed Feb 21 17:41:30 +0000 2018,966367287807762434,en,"RT @Stephen_Quentin: For Nazanin, it's now Day 690 of #injustice. Her mental and physical #health is failing &amp; she is suicidal. Over 1,535,…",vickster51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='injustice'), Hashtag(Text='health')]",[]
Wed Feb 21 17:41:14 +0000 2018,966367222431211520,en,RT @forumdc: Ending #neglected #tropical #diseases is crucial to achieve 2030 Agenda https://t.co/HUia3SDljf #NTDs #SDGs #health #globaldev…,AIMNTDs,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='neglected'), Hashtag(Text='tropical'), Hashtag(Text='diseases'), Hashtag(Text='NTDs'), Hashtag(Text='SDGs'), Hashtag(Text='health'), Hashtag(Text='globaldev')]","[URL(URL=https://t.co/HUia3SDljf, ExpandedURL=http://ow.ly/VxUg30irmNp)]"
Wed Feb 21 17:41:06 +0000 2018,966367188843139073,en,#3Dprint and #health are one of the promising application outside manufacturing 3D printed chest prosthesis aids re… https://t.co/1tm2fXJXba,griottot,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='3Dprint'), Hashtag(Text='health')]","[URL(URL=https://t.co/1tm2fXJXba, ExpandedURL=https://twitter.com/i/web/status/966367188843139073)]"
Wed Feb 21 17:41:05 +0000 2018,966367182635585536,en,"New test can detect autism in children, scientists say #medicine #health # https://t.co/yfvLdpDgS9 https://t.co/v2p93glnzy",BVmagWorld,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='medicine'), Hashtag(Text='health')]","[URL(URL=https://t.co/yfvLdpDgS9, ExpandedURL=https://buff.ly/2CcDlfp)]"
Wed Feb 21 17:41:02 +0000 2018,966367171965341697,en,We all want to feel happy 100% of the time. We seek pleasure and avoid pain like it’s our full-time job. But each a… https://t.co/TbCKalof1I,MNetServices,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",[],"[URL(URL=https://t.co/TbCKalof1I, ExpandedURL=https://twitter.com/i/web/status/966367171965341697)]"
